id,title,journal,year,source_class,identifier,id_kind,verified,retrieval_status,mechanism_nodes,cohorts,has_abstract,abstract_source,link,caveat
epmc_med_38684277,Liver fat as a dietary target by Chinese Medical Nutrition Therapy (CMNT) diet for treating type 2 diabetes with non-alcoholic fatty liver disease: study protocol for a randomised controlled trial,BMJ Open,2024,clinical_trial,10.1136/bmjopen-2023-081263,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1136/bmjopen-2023-081263,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38687615,Innate immune activation restricts priming and protective efficacy of the radiation-attenuated PfSPZ malaria vaccine,JCI Insight,2024,rct,10.1172/jci.insight.167408,doi,True,POINTER_ONLY,immune_checkpoint,,True,,https://doi.org/10.1172/jci.insight.167408,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38690892,"Favorable Antiviral Effect of Metformin on SARS-CoV-2 Viral Load in a Randomized, Placebo-Controlled Clinical Trial of COVID-19",Clinical Infectious Diseases,2024,rct,10.1093/cid/ciae159,doi,True,POINTER_ONLY,oxidative_stress_redox|spike_vaccine_cancer_signal,,True,,https://doi.org/10.1093/cid/ciae159,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38701248,Value of 2D speckle tracking technique combined with real-time 3-dimensional echocardiography in the evaluation of the right atrial function in patients with 3-branch coronary artery disease without myocardial infarction,Medicine,2024,observational,10.1097/md.0000000000038058,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1097/md.0000000000038058,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38701260,Analysis of clinical features and prognostic factors in Takayasu arteritis involving pulmonary hypertension: A retrospective study,Medicine,2024,observational,10.1097/md.0000000000037992,doi,True,POINTER_ONLY,oxidative_stress_redox|perfusion_vascular_hypoxia,,True,,https://doi.org/10.1097/md.0000000000037992,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38702085,Role of Gut Microbe Composition in Psychosocial Symptom Response to Exercise Training in Breast Cancer Survivors (ROME) study: protocol for a randomised controlled trial,BMJ Open,2024,clinical_trial,10.1136/bmjopen-2023-081660,doi,True,POINTER_ONLY,perfusion_vascular_hypoxia,breast,True,,https://doi.org/10.1136/bmjopen-2023-081660,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38706451,"Severe Drug-Induced Liver Injury Due to Self-administration of the Veterinary Anthelmintic Medication, Fenbendazole",ACG Case Reports Journal,2024,case_report,10.14309/crj.0000000000001354,doi,True,POINTER_ONLY,,liver_hcc,True,,https://doi.org/10.14309/crj.0000000000001354,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38716368,Naodesheng Pills Ameliorate Cerebral Ischemia Reperfusion-Induced Ferroptosis via Inhibition of the ERK1/2 Signaling Pathway,"Drug Design, Development and Therapy",2024,international_literature,10.2147/dddt.s443479,doi,True,VERIFIED,oxidative_stress_redox|perfusion_vascular_hypoxia,,True,,https://doi.org/10.2147/dddt.s443479,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38720012,Chaga mushroom extract suppresses oral cancer cell growth via inhibition of energy metabolism,Scientific Reports,2024,international_literature,10.1038/s41598-024-61125-z,doi,True,POINTER_ONLY,electron_transport_oxphos|metabolic_fasting_glycolysis|oxidative_stress_redox|p53_apoptosis_cell_cycle,,True,,https://doi.org/10.1038/s41598-024-61125-z,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38720772,The antitumor action of endocannabinoids in the tumor microenvironment of glioblastoma,Frontiers in Pharmacology,2024,narrative_review,10.3389/fphar.2024.1395156,doi,True,VERIFIED,cannabinoid_endocannabinoid|immune_checkpoint,glioma_gbm,True,,https://doi.org/10.3389/fphar.2024.1395156,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38726410,Silymarin: Unveiling its pharmacological spectrum and therapeutic potential in liver diseases—A comprehensive narrative review,Food Science &amp; Nutrition,2024,narrative_review,10.1002/fsn3.4010,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1002/fsn3.4010,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38727781,Natural-derived acetophenones: chemistry and pharmacological activities,Natural Products and Bioprospecting,2024,narrative_review,10.1007/s13659-024-00447-x,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1007/s13659-024-00447-x,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38728508,"Efficacy and safety of Piwei Peiyuan Prescription in the treatment of chronic atrophic gastritis: A multicenter, double-blind, double-simulated, randomized, controlled clinical trial",Medicine,2024,rct,10.1097/md.0000000000037981,doi,True,POINTER_ONLY,oxidative_stress_redox,,True,,https://doi.org/10.1097/md.0000000000037981,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38731434,Research Progress on the Mechanism of the Antitumor Effects of Cannabidiol,Molecules,2024,narrative_review,10.3390/molecules29091943,doi,True,POINTER_ONLY,cannabinoid_endocannabinoid|metabolic_fasting_glycolysis|p53_apoptosis_cell_cycle|perfusion_vascular_hypoxia,,True,,https://doi.org/10.3390/molecules29091943,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38731452,"Two Fluorescent Probes for Recognition of Acetylcholinesterase: Design, Synthesis, and Comparative Evaluation",Molecules,2024,observational,10.3390/molecules29091961,doi,True,POINTER_ONLY,p53_apoptosis_cell_cycle,lung,True,,https://doi.org/10.3390/molecules29091961,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38731572,The Analgesic Potential of Litsea Species: A Systematic Review,Molecules,2024,systematic_review,10.3390/molecules29092079,doi,True,POINTER_ONLY,herb_drug_interaction_cyp_pgp,,True,,https://doi.org/10.3390/molecules29092079,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38731675,"Contemporary Views of the Extraction, Health Benefits, and Industrial Integration of Rice Bran Oil: A Prominent Ingredient for Holistic Human Health",Foods,2024,narrative_review,10.3390/foods13091305,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.3390/foods13091305,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38732170,Chemistry and Biology of Noncanonical Nucleic Acid Structures: From Physicochemical Properties to Therapeutic Applications,International Journal of Molecular Sciences,2024,commentary,10.3390/ijms25094952,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.3390/ijms25094952,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38733772,Nocebo expectations rather than placebo expectations affect topical pain relief: A randomized clinical trial,Biomedicine &amp; Pharmacotherapy,2024,rct,10.1016/j.biopha.2024.116728,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1016/j.biopha.2024.116728,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38737191,Effects of Ninjin’yoeito on Patients with Chronic Obstructive Pulmonary Disease and Comorbid Frailty and Sarcopenia: A Preliminary Open-Label Randomized Controlled Trial,International Journal of Chronic Obstructive Pulmonary Disease,2024,rct,10.2147/copd.s441767,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.2147/copd.s441767,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38738543,Melatonin ameliorates 10‐hydroxycamptothecin‐induced oxidative stress and apoptosis via autophagy‐regulated p62/Keap1/Nrf2 pathway in mouse testicular cells,Journal of Pineal Research,2024,international_literature,10.1111/jpi.12959,doi,True,POINTER_ONLY,dna_damage_parp|metabolic_fasting_glycolysis|oxidative_stress_redox|p53_apoptosis_cell_cycle,,True,,https://doi.org/10.1111/jpi.12959,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38740994,Association between pretreatment emotional distress and immune checkpoint inhibitor response in non-small-cell lung cancer,Nature Medicine,2024,observational,10.1038/s41591-024-02929-4,doi,True,POINTER_ONLY,immune_checkpoint|oxidative_stress_redox,lung,True,,https://doi.org/10.1038/s41591-024-02929-4,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38745009,"Trastuzumab deruxtecan in HER2-positive advanced gastric cancer: exploratory biomarker analysis of the randomized, phase 2 DESTINY-Gastric01 trial",Nature Medicine,2024,rct,10.1038/s41591-024-02992-x,doi,True,POINTER_ONLY,,breast|gastric,True,,https://doi.org/10.1038/s41591-024-02992-x,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38750102,Nutraceutical blends predict enhanced health via microbiota reshaping improving cytokines and life quality: a Brazilian double-blind randomized trial,Scientific Reports,2024,rct,10.1038/s41598-024-61909-3,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1038/s41598-024-61909-3,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38750384,Lentinan mitigates pemetrexed chemoresistance by the PI3K/Akt pathway in non-small cell lung cancer,Cell Biochemistry and Biophysics,2024,international_literature,10.1007/s12013-024-01296-8,doi,True,POINTER_ONLY,oxidative_stress_redox,lung,True,,https://doi.org/10.1007/s12013-024-01296-8,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38755639,Potent drug delivery enhancement of betulinic acid and NVX-207 into equine skin in vitro – a comparison between a novel oxygen flow-assisted transdermal application device and microemulsion gels,BMC Veterinary Research,2024,observational,10.1186/s12917-024-04064-1,doi,True,POINTER_ONLY,cannabinoid_endocannabinoid|oxidative_stress_redox,melanoma,True,,https://doi.org/10.1186/s12917-024-04064-1,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38757745,Exploring Guolin Qigong (Mind-Body Exercise) for Improving Cancer Related Fatigue in Cancer Survivors: A Mixed Method Randomized Controlled Trial Protocol,Integrative Cancer Therapies,2024,clinical_trial,10.1177/15347354241252698,doi,True,POINTER_ONLY,perfusion_vascular_hypoxia,colorectal,True,,https://doi.org/10.1177/15347354241252698,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38758858,"Potential mechanism of Chai Gui Zexie Decoction for NSCLC treatment assessed using network pharmacology, bioinformatics, and molecular docking: An observational study",Medicine,2024,observational,10.1097/md.0000000000038204,doi,True,POINTER_ONLY,p53_apoptosis_cell_cycle,lung,True,,https://doi.org/10.1097/md.0000000000038204,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38758887,Application of intensive management of risk awareness combined with cardiac rehabilitation nursing in elderly patients with acute myocardial infarction and heart failure,Medicine,2024,observational,10.1097/md.0000000000037381,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1097/md.0000000000037381,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38763308,eHealth mindfulness-based music therapy for patients undergoing allogeneic hematopoietic stem cell transplantation: A pilot randomized controlled trial protocol,Contemporary Clinical Trials,2024,clinical_trial,10.1016/j.cct.2024.107577,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.1016/j.cct.2024.107577,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38764923,Exploring the Efficacy and Safety of Black Cohosh (Cimicifuga racemosa) in Menopausal Symptom Management,Journal of Mid-life Health,2024,narrative_review,10.4103/jmh.jmh_242_23,doi,True,POINTER_ONLY,,breast,True,,https://doi.org/10.4103/jmh.jmh_242_23,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38766441,Efficacy of Huangma Ding or autologous platelet-rich gel for the diabetic lower extremity arterial disease patients with foot ulcers,World Journal of Diabetes,2024,clinical_trial,10.4239/wjd.v15.i5.923,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.4239/wjd.v15.i5.923,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38768767,A Phase 1/2 Study of Disulfiram and Copper With Concurrent Radiation Therapy and Temozolomide for Patients With Newly Diagnosed Glioblastoma,International Journal of Radiation Oncology*Biology*Physics,2024,clinical_trial,10.1016/j.ijrobp.2024.05.009,doi,True,POINTER_ONLY,,glioma_gbm,True,,https://doi.org/10.1016/j.ijrobp.2024.05.009,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38769544,Preparation and evaluation of fenbendazole methyl-β-cyclodextrin inclusion complexes,BMC Veterinary Research,2024,international_literature,10.1186/s12917-024-04056-1,doi,True,POINTER_ONLY,microtubule_mitosis|oxidative_stress_redox,,True,,https://doi.org/10.1186/s12917-024-04056-1,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38769843,The effect of a pre- and post-operative exercise program versus standard care on physical activity and sedentary behavior of patients with esophageal and gastric cancer undergoing neoadjuvant treatment prior to surgery (the PERIOP-OG Trial): a randomized controlled trial,Diseases of the Esophagus,2024,rct,10.1093/dote/doae044,doi,True,POINTER_ONLY,oxidative_stress_redox|perfusion_vascular_hypoxia,gastric,True,,https://doi.org/10.1093/dote/doae044,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
epmc_med_38771152,Combination of Curcuminoids and Acupressure for Inflammation and Pain in Older People with Osteoarthritis Genu: Protocol for a Randomized Controlled Trial,JMIR Research Protocols,2024,clinical_trial,10.2196/54970,doi,True,POINTER_ONLY,,,True,,https://doi.org/10.2196/54970,caveat:L1_literature_index;not_medical_advice;indexed_presence_is_not_efficacy;correlation_is_not_causation
